2023-07-25 05:05:39,774 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 29.0
2023-11-29 05:28:20,872 - Message didn't contain expected 'uplink_message.frm_payload' field
2023-11-29 05:28:20,886 - {'end_device_ids': {'device_id': 'eui-8cf95720000b8c4c', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B8C4C', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4E0'}, 'correlation_ids': ['gs:uplink:01HGCRSCR34MK57BVDNZ7ZKP0E'], 'received_at': '2023-11-29T05:28:20.821032115Z', 'uplink_message': {'session_key_id': 'AYkkhB9u5MvKvGvIALeVQA==', 'f_cnt': 850, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2023-11-29T05:28:20.431790Z', 'timestamp': 2575130217, 'rssi': -78, 'channel_rssi': -78, 'snr': 12.5, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdEOm89csJGgwI9JebqwYQxuSe5gEgqJTjjfm4Bg==', 'channel_index': 6, 'received_at': '2023-11-29T05:28:20.482849350Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '903500000', 'timestamp': 2575130217, 'time': '2023-11-29T05:28:20.431790Z'}, 'received_at': '2023-11-29T05:28:20.616986506Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E0000000102', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2023-11-29 06:28:32,028 - ---- MQTT process End -------
2023-11-29 07:08:39,937 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3400.0000000000005
2023-11-29 07:14:41,210 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1352700.0
2023-11-29 07:15:16,774 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-11-29 11:28:07,802 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-11-29 13:08:40,206 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3400.0000000000005
2023-11-29 13:08:50,794 - Message didn't contain expected 'uplink_message.frm_payload' field
2023-11-29 13:08:50,794 - {'end_device_ids': {'device_id': 'eui-8cf95720000b778e', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B778E', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4EB'}, 'correlation_ids': ['gs:uplink:01HGDK4K7EBDGQ3GQ8TZQYT7XM'], 'received_at': '2023-11-29T13:08:50.747603223Z', 'uplink_message': {'session_key_id': 'AYkmKRqZNDmDJ08W2ikn2Q==', 'f_cnt': 854, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2023-11-29T13:08:50.483519Z', 'timestamp': 819883145, 'rssi': -73, 'channel_rssi': -73, 'snr': 13.2, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdEInZ+YYDGgwI4u+cqwYQm7y6ggIgqO7fpu7wDA==', 'channel_index': 5, 'received_at': '2023-11-29T13:08:50.542023195Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '903300000', 'timestamp': 819883145, 'time': '2023-11-29T13:08:50.483519Z'}, 'received_at': '2023-11-29T13:08:50.543103619Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E0000000102', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2023-11-30 06:33:33,878 - ---- MQTT process End -------
2023-11-30 07:08:40,881 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3400.0000000000005
2023-11-30 07:14:41,798 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1365400.0
2023-11-30 07:15:16,946 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-11-30 11:28:08,413 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-11-30 13:08:41,167 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3400.0000000000005
2023-11-30 13:14:41,904 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1366600.0
2023-11-30 13:15:17,193 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-11-30 17:28:08,578 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-11-30 19:08:41,413 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3400.0000000000005
2023-11-30 19:14:41,882 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1368700.0000000002
2023-11-30 19:15:17,297 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-11-30 23:28:08,698 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-01 01:08:41,616 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-01 01:14:42,131 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1372300.0
2023-12-01 01:14:56,305 - Message didn't contain expected 'uplink_message.frm_payload' field
2023-12-01 01:14:56,306 - {'end_device_ids': {'device_id': 'eui-8cf95720000b7813', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B7813', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4EB'}, 'correlation_ids': ['gs:uplink:01HGHF2THFYQ3E5K7K33GAV98V'], 'received_at': '2023-12-01T01:14:56.263757009Z', 'uplink_message': {'session_key_id': 'AYkt6TJhLVI7+5F7S+/+Lw==', 'f_cnt': 848, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2023-12-01T01:14:55.871886Z', 'timestamp': 2219009884, 'rssi': -97, 'channel_rssi': -97, 'snr': 0.8, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdENzOjaIIGgwIj+ekqwYQ0Pe0tgMg4P6uusqrBw==', 'channel_index': 2, 'received_at': '2023-12-01T01:14:55.919419856Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '902700000', 'timestamp': 2219009884, 'time': '2023-12-01T01:14:55.871886Z'}, 'received_at': '2023-12-01T01:14:56.051820081Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E0000000102', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2023-12-01 06:38:35,715 - ---- MQTT process End -------
2023-12-01 07:08:41,854 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-01 07:14:42,113 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1374000.0
2023-12-01 07:15:17,333 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-01 11:28:09,030 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-01 13:08:42,139 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-01 13:14:42,513 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1375000.0
2023-12-01 13:15:17,493 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-01 17:28:09,199 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-01 19:08:42,394 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-01 19:14:42,473 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1378300.0
2023-12-01 19:15:17,597 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-01 23:28:09,334 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-02 01:08:42,604 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-02 01:14:42,456 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1381500.0
2023-12-02 01:15:17,810 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-02 05:06:28,863 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-02 05:15:41,224 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-02 05:28:09,487 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-02 05:47:44,648 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-02 05:48:57,539 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1382900.0
2023-12-02 06:43:37,492 - ---- MQTT process End -------
2023-12-02 07:08:42,868 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-02 07:14:42,714 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1383200.0
2023-12-02 11:28:09,656 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-02 13:08:43,148 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-02 13:14:42,813 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1384100.0
2023-12-02 13:15:18,037 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-02 17:28:09,848 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-02 19:08:43,391 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-02 19:14:42,795 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1387100.0
2023-12-02 19:15:18,040 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-02 23:28:09,987 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-03 01:08:43,593 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-03 01:14:43,172 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1389000.0
2023-12-03 01:15:18,125 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-03 05:06:29,289 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-03 05:15:41,857 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-03 05:28:10,133 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-03 05:47:45,611 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-03 05:48:57,991 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1389900.0
2023-12-03 06:48:39,379 - ---- MQTT process End -------
2023-12-03 07:08:43,832 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-03 07:14:43,028 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1390200.0
2023-12-03 07:15:18,336 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-03 11:28:10,295 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-03 13:08:44,083 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-03 13:14:43,404 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1391100.0
2023-12-03 13:15:18,328 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-03 17:28:10,444 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-03 19:08:44,351 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-03 19:14:43,244 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1392000.0
2023-12-03 19:15:18,562 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-03 23:28:10,608 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-04 01:08:44,580 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-04 01:14:43,623 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1392900.0
2023-12-04 01:15:18,570 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-04 05:06:29,751 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-04 05:15:42,379 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-04 05:28:10,799 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-04 05:47:46,648 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-04 05:48:58,428 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1393600.0
2023-12-04 06:53:41,362 - ---- MQTT process End -------
2023-12-04 07:08:44,864 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-04 07:14:43,480 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1393800.0
2023-12-04 07:15:18,828 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-04 11:28:10,979 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-04 13:08:45,140 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-04 13:14:43,580 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1394800.0
2023-12-04 13:15:19,092 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-04 17:28:11,173 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-04 19:08:45,412 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-04 19:14:43,845 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1396000.0
2023-12-04 19:15:19,115 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-04 23:28:11,357 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-05 01:08:45,691 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-05 01:14:44,082 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1398400.0
2023-12-05 01:15:19,127 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-05 05:06:30,325 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-05 05:15:43,259 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-05 05:28:11,528 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-05 05:47:47,744 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-05 05:48:58,767 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1399600.0
2023-12-05 06:58:43,351 - ---- MQTT process End -------
2023-12-05 07:08:45,960 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-05 07:14:43,941 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1399900.0
2023-12-05 07:15:19,396 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-05 11:28:11,724 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-05 13:08:46,261 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-05 13:14:44,045 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1401200.0
2023-12-05 13:15:19,442 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-05 17:28:11,936 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-05 19:08:46,565 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-05 19:14:44,426 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1402500.0
2023-12-05 19:15:19,598 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2023-12-05 23:28:12,083 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2023-12-06 01:08:46,789 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2023-12-06 01:14:44,543 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1405400.0
